国家,
2018/11/17,#N/A
2018/11/18,#N/A
2018/11/19,18.93
2018/11/20,19.46
2018/11/21,20.49
2018/11/22,20.92
2018/11/23,20.21
2018/11/24,#N/A
2018/11/25,#N/A
2018/11/26,19.83
2018/11/27,19.6
2018/11/28,19.29
2018/11/29,20.02
2018/11/30,20.5
2018/12/1,#N/A
2018/12/2,#N/A
2018/12/3,20.63
2018/12/4,20.73
2018/12/5,19.67
2018/12/6,19.99
2018/12/7,20.29
2018/12/8,#N/A
2018/12/9,#N/A
2018/12/10,20.86
2018/12/11,20.16
2018/12/12,21.47
2018/12/13,22.32
2018/12/14,23.37
2018/12/15,#N/A
2018/12/16,#N/A
2018/12/17,24.26
2018/12/18,24.03
2018/12/19,24.32
2018/12/20,24.17
2018/12/21,24.6
2018/12/22,#N/A
2018/12/23,#N/A
2018/12/24,24.84
2018/12/25,#N/A
2018/12/26,24.84
2018/12/27,24.67
2018/12/28,24.64
2018/12/29,#N/A
2018/12/30,#N/A
2018/12/31,24.67
2019/1/1,#N/A
2019/1/2,25
2019/1/3,23.04
2019/1/4,23.5
2019/1/5,#N/A
2019/1/6,#N/A
2019/1/7,22.07
2019/1/8,22.66
2019/1/9,21.86
2019/1/10,21.94
2019/1/11,22.59
2019/1/12,#N/A
2019/1/13,#N/A
2019/1/14,22.4
2019/1/15,22.47
2019/1/16,23.23
2019/1/17,23.49
2019/1/18,24.68
2019/1/19,#N/A
2019/1/20,#N/A
2019/1/21,24.28
2019/1/22,25.01
2019/1/23,24.53
2019/1/24,25.01
2019/1/25,23.76
2019/1/26,#N/A
2019/1/27,#N/A
2019/1/28,22.6
2019/1/29,23.23
2019/1/30,22.9
2019/1/31,22.15
2019/2/1,21.84
2019/2/2,#N/A
2019/2/3,#N/A
2019/2/4,22.91
2019/2/5,23.02
2019/2/6,23.55
2019/2/7,23.33
2019/2/8,22.23
2019/2/9,#N/A
2019/2/10,#N/A
2019/2/11,22.26
2019/2/12,20.58
2019/2/13,20.83
2019/2/14,19.67
2019/2/15,20.3
2019/2/16,#N/A
2019/2/17,#N/A
2019/2/18,19.89
2019/2/19,20.09
2019/2/20,20.36
2019/2/21,18.7
2019/2/22,18.84
2019/2/23,#N/A
2019/2/24,#N/A
2019/2/25,19.14
2019/2/26,19.56
2019/2/27,21.17
2019/2/28,21.59
2019/3/1,22.18
2019/3/2,#N/A
2019/3/3,#N/A
2019/3/4,23.03
2019/3/5,22.83
2019/3/6,22.04
2019/3/7,23.17
2019/3/8,22.91
2019/3/9,#N/A
2019/3/10,#N/A
2019/3/11,22.18
2019/3/12,22.22
2019/3/13,22.17
2019/3/14,22.63
2019/3/15,22.36
2019/3/16,#N/A
2019/3/17,#N/A
2019/3/18,21.71
2019/3/19,21.01
2019/3/20,21.53
2019/3/21,20.83
2019/3/22,20.56
2019/3/23,#N/A
2019/3/24,#N/A
2019/3/25,20.83
2019/3/26,21.44
2019/3/27,21.75
2019/3/28,22.16
2019/3/29,21.44
2019/3/30,#N/A
2019/3/31,#N/A
2019/4/1,21.82
2019/4/2,21.93
2019/4/3,23.09
2019/4/4,24.37
2019/4/5,24.53
2019/4/6,#N/A
2019/4/7,#N/A
2019/4/8,24.25
2019/4/9,25.46
2019/4/10,26.05
2019/4/11,27.24
2019/4/12,26.5
2019/4/13,#N/A
2019/4/14,#N/A
2019/4/15,26.73
2019/4/16,26.92
2019/4/17,27.38
2019/4/18,26.81
2019/4/19,#N/A
2019/4/20,#N/A
2019/4/21,#N/A
2019/4/22,26.81
2019/4/23,27.45
2019/4/24,27.33
2019/4/25,27.21
2019/4/26,25.78
2019/4/27,#N/A
2019/4/28,#N/A
2019/4/29,26.3
2019/4/30,26.2
2019/5/1,25.69
2019/5/2,24.62
2019/5/3,25.12
2019/5/4,#N/A
2019/5/5,#N/A
2019/5/6,25.25
2019/5/7,26.32
2019/5/8,26.82
2019/5/9,26.42
2019/5/10,25.54
2019/5/11,#N/A
2019/5/12,#N/A
2019/5/13,24.95
2019/5/14,25.81
2019/5/15,25.89
2019/5/16,25.49
2019/5/17,24.92
2019/5/18,#N/A
2019/5/19,#N/A
2019/5/20,25.12
2019/5/21,25.32
2019/5/22,26.3
2019/5/23,25.99
2019/5/24,25.4
2019/5/25,#N/A
2019/5/26,#N/A
2019/5/27,25.51
2019/5/28,25.4
2019/5/29,25.45
2019/5/30,25.22
2019/5/31,24.39
2019/6/1,#N/A
2019/6/2,#N/A
2019/6/3,23.67
2019/6/4,24.49
2019/6/5,24.18
2019/6/6,23.91
2019/6/7,24.44
2019/6/8,#N/A
2019/6/9,#N/A
2019/6/10,25.13
2019/6/11,24.91
2019/6/12,24.75
2019/6/13,24.9
2019/6/14,24.99
2019/6/15,#N/A
2019/6/16,#N/A
2019/6/17,24.96
2019/6/18,25.05
2019/6/19,24.89
2019/6/20,25.03
2019/6/21,25.24
2019/6/22,#N/A
2019/6/23,#N/A
2019/6/24,26.31
2019/6/25,26.37
2019/6/26,27.35
2019/6/27,26.85
2019/6/28,26.24
2019/6/29,#N/A
2019/6/30,#N/A
2019/7/1,26.87
2019/7/2,26.68
2019/7/3,26.47
2019/7/4,25.97
2019/7/5,26.34
2019/7/6,#N/A
2019/7/7,#N/A
2019/7/8,26.77
2019/7/9,26.52
2019/7/10,28.15
2019/7/11,28.26
2019/7/12,28.76
2019/7/13,#N/A
2019/7/14,#N/A
2019/7/15,29.02
2019/7/16,28.44
2019/7/17,28.43
2019/7/18,27.74
2019/7/19,28.85
2019/7/20,#N/A
2019/7/21,#N/A
2019/7/22,28.95
2019/7/23,29.77
2019/7/24,29.15
2019/7/25,28.98
2019/7/26,28.25
2019/7/27,#N/A
2019/7/28,#N/A
2019/7/29,28.38
2019/7/30,27.87
2019/7/31,27.95
2019/8/1,29.42
2019/8/2,29.23
2019/8/3,#N/A
2019/8/4,#N/A
2019/8/5,28.67
2019/8/6,28.38
2019/8/7,28.25
2019/8/8,28.51
2019/8/9,28.1
2019/8/10,#N/A
2019/8/11,#N/A
2019/8/12,26.68
2019/8/13,27.08
2019/8/14,26.89
2019/8/15,25.97
2019/8/16,25.97
2019/8/17,#N/A
2019/8/18,#N/A
2019/8/19,26.55
2019/8/20,26.24
2019/8/21,26.01
2019/8/22,25.65
2019/8/23,25.08
2019/8/24,#N/A
2019/8/25,#N/A
2019/8/26,25.82
2019/8/27,25.4
2019/8/28,26
2019/8/29,26.45
2019/8/30,26.31
2019/8/31,#N/A
2019/9/1,#N/A
2019/9/2,25.18
2019/9/3,25.22
2019/9/4,25.52
2019/9/5,25.53
2019/9/6,25.08
2019/9/7,#N/A
2019/9/8,#N/A
2019/9/9,25.01
2019/9/10,26.72
2019/9/11,26.27
2019/9/12,26.43
2019/9/13,26.37
2019/9/14,#N/A
2019/9/15,#N/A
2019/9/16,27.02
2019/9/17,26.2
2019/9/18,25.44
2019/9/19,25.94
2019/9/20,26.51
2019/9/21,#N/A
2019/9/22,#N/A
2019/9/23,25.78
2019/9/24,25.52
2019/9/25,25.19
2019/9/26,25.62
2019/9/27,25.29
2019/9/28,#N/A
2019/9/29,#N/A
2019/9/30,24.72
2019/10/1,25.04
2019/10/2,24.2
2019/10/3,23.24
2019/10/4,22.94
2019/10/5,#N/A
2019/10/6,#N/A
2019/10/7,23.41
2019/10/8,22.53
2019/10/9,22.65
2019/10/10,23.26
2019/10/11,24.44
2019/10/12,#N/A
2019/10/13,#N/A
2019/10/14,24.15
2019/10/15,25.71
2019/10/16,26.3
2019/10/17,26.06
2019/10/18,25.87
2019/10/19,#N/A
2019/10/20,#N/A
2019/10/21,25.92
2019/10/22,25.65
2019/10/23,24.75
2019/10/24,25.44
2019/10/25,24.96
2019/10/26,#N/A
2019/10/27,#N/A
2019/10/28,25.11
2019/10/29,25.44
2019/10/30,25.99
2019/10/31,25.6
2019/11/1,25.28
2019/11/2,#N/A
2019/11/3,#N/A
2019/11/4,25.62
2019/11/5,25.5
2019/11/6,24.78
2019/11/7,24.93
2019/11/8,24.83
2019/11/9,#N/A
2019/11/10,#N/A
2019/11/11,24.92
2019/11/12,24.11
2019/11/13,24.38
2019/11/14,23.95
2019/11/15,23.84
2019/11/16,#N/A
2019/11/17,#N/A
2019/11/18,23.38
2019/11/19,23.43
2019/11/20,24.02
2019/11/21,23.93
2019/11/22,24.57
2019/11/23,#N/A
2019/11/24,#N/A
2019/11/25,24.43
2019/11/26,24.38
2019/11/27,25.11
2019/11/28,25.01
2019/11/29,25.22
2019/11/30,#N/A
2019/12/1,#N/A
2019/12/2,24.33
2019/12/3,24
2019/12/4,24.74
2019/12/5,24.69
2019/12/6,24.94
2019/12/7,#N/A
2019/12/8,#N/A
2019/12/9,25.13
2019/12/10,24.94
2019/12/11,24.48
2019/12/12,25.07
2019/12/13,24.02
2019/12/14,#N/A
2019/12/15,#N/A
2019/12/16,24.86
2019/12/17,25.94
2019/12/18,26.46
2019/12/19,26.73
2019/12/20,26.55
2019/12/21,#N/A
2019/12/22,#N/A
2019/12/23,26.42
2019/12/24,25.96
2019/12/25,#N/A
2019/12/26,25.96
2019/12/27,26.58
2019/12/28,#N/A
2019/12/29,#N/A
2019/12/30,24.96
2019/12/31,24.51
2020/1/1,#N/A
2020/1/2,24.26
2020/1/3,24.88
2020/1/4,#N/A
2020/1/5,#N/A
2020/1/6,24.13
2020/1/7,24.45
2020/1/8,23.97
2020/1/9,24.58
2020/1/10,24.12
2020/1/11,#N/A
2020/1/12,#N/A
2020/1/13,24.06
2020/1/14,23.77
2020/1/15,24.43
2020/1/16,24.77
2020/1/17,25.36
2020/1/18,#N/A
2020/1/19,#N/A
2020/1/20,25.08
2020/1/21,24.85
2020/1/22,24.94
2020/1/23,24.63
2020/1/24,24.31
2020/1/25,#N/A
2020/1/26,#N/A
2020/1/27,24.51
2020/1/28,24.58
2020/1/29,23.92
2020/1/30,23.65
2020/1/31,23.81
2020/2/1,#N/A
2020/2/2,#N/A
2020/2/3,23.15
2020/2/4,23.3
2020/2/5,23.71
2020/2/6,23.5
2020/2/7,23.26
2020/2/8,#N/A
2020/2/9,#N/A
2020/2/10,23.11
2020/2/11,23.25
2020/2/12,23.83
2020/2/13,24.35
2020/2/14,24.24
2020/2/15,#N/A
2020/2/16,#N/A
2020/2/17,25
2020/2/18,25.09
2020/2/19,25.66
2020/2/20,25.59
2020/2/21,25.56
2020/2/22,#N/A
2020/2/23,#N/A
2020/2/24,24.53
2020/2/25,24.14
2020/2/26,24.22
2020/2/27,23.56
2020/2/28,23.57
2020/2/29,#N/A
2020/3/1,#N/A
2020/3/2,23.49
2020/3/3,23.33
2020/3/4,23.8
2020/3/5,23.77
2020/3/6,23.39
2020/3/7,#N/A
2020/3/8,#N/A
2020/3/9,23.25
2020/3/10,24.07
2020/3/11,23.89
2020/3/12,22.49
2020/3/13,21.89
2020/3/14,#N/A
2020/3/15,#N/A
2020/3/16,19.41
2020/3/17,18.25
2020/3/18,15.24
2020/3/19,16.31
2020/3/20,16.04
2020/3/21,#N/A
2020/3/22,#N/A
2020/3/23,15.45
2020/3/24,16.7
2020/3/25,17.41
2020/3/26,17.22
2020/3/27,16.26
2020/3/28,#N/A
2020/3/29,#N/A
2020/3/30,16.93
2020/3/31,17.56
2020/4/1,16.96
2020/4/2,17.95
2020/4/3,17.86
2020/4/4,#N/A
2020/4/5,#N/A
2020/4/6,20.3
2020/4/7,20.41
2020/4/8,21.04
2020/4/9,20.98
2020/4/10,#N/A
2020/4/11,#N/A
2020/4/12,#N/A
2020/4/13,20.98
2020/4/14,19.73
2020/4/15,19.17
2020/4/16,20.85
2020/4/17,21.61
2020/4/18,#N/A
2020/4/19,#N/A
2020/4/20,21.29
2020/4/21,19.77
2020/4/22,20.57
2020/4/23,20.94
2020/4/24,20.66
2020/4/25,#N/A
2020/4/26,#N/A
2020/4/27,20.2
2020/4/28,20.14
2020/4/29,20.12
2020/4/30,19.5
2020/5/1,18.9
2020/5/2,#N/A
2020/5/3,#N/A
2020/5/4,19.28
2020/5/5,19.02
2020/5/6,18.93
2020/5/7,19.47
2020/5/8,19.28
2020/5/9,#N/A
2020/5/10,#N/A
2020/5/11,18.99
2020/5/12,18.45
2020/5/13,18.59
2020/5/14,18.76
2020/5/15,19.09
2020/5/16,#N/A
2020/5/17,#N/A
2020/5/18,20.26
2020/5/19,19.9
2020/5/20,21.19
2020/5/21,21.12
2020/5/22,21.33
2020/5/23,#N/A
2020/5/24,#N/A
2020/5/25,21.54
2020/5/26,21.53
2020/5/27,21.26
2020/5/28,21.19
2020/5/29,21.33
2020/5/30,#N/A
2020/5/31,#N/A
2020/6/1,20.9
2020/6/2,22
2020/6/3,22.01
2020/6/4,22.14
2020/6/5,23.17
2020/6/6,#N/A
2020/6/7,#N/A
2020/6/8,22.65
2020/6/9,22.42
2020/6/10,22.85
2020/6/11,22.21
2020/6/12,21.93
2020/6/13,#N/A
2020/6/14,#N/A
2020/6/15,22.1
2020/6/16,22.72
2020/6/17,22.69
2020/6/18,24.4
2020/6/19,24.09
2020/6/20,#N/A
2020/6/21,#N/A
2020/6/22,24.46
2020/6/23,25.35
2020/6/24,25.33
2020/6/25,25.11
2020/6/26,24.66
2020/6/27,#N/A
2020/6/28,#N/A
2020/6/29,26.55
2020/6/30,26.91
2020/7/1,27.65
2020/7/2,27.31
2020/7/3,27.85
2020/7/4,#N/A
2020/7/5,#N/A
2020/7/6,29.64
2020/7/7,29.32
2020/7/8,29.25
2020/7/9,28.54
2020/7/10,28.96
2020/7/11,#N/A
2020/7/12,#N/A
2020/7/13,29.27
2020/7/14,29.56
2020/7/15,28.75
2020/7/16,26.52
2020/7/17,27.74
2020/7/18,#N/A
2020/7/19,#N/A
2020/7/20,26.09
2020/7/21,26.54
2020/7/22,26.55
2020/7/23,27.25
2020/7/24,26.29
2020/7/25,#N/A
2020/7/26,#N/A
2020/7/27,24.93
2020/7/28,25.67
2020/7/29,26.13
2020/7/30,25.49
2020/7/31,26.22
2020/8/1,#N/A
2020/8/2,#N/A
2020/8/3,26.06
2020/8/4,26.77
2020/8/5,26.71
2020/8/6,26.33
2020/8/7,26.36
2020/8/8,#N/A
2020/8/9,#N/A
2020/8/10,26.66
2020/8/11,26.14
2020/8/12,25.92
2020/8/13,25.38
2020/8/14,25.42
2020/8/15,#N/A
2020/8/16,#N/A
2020/8/17,26.26
2020/8/18,26.51
2020/8/19,26.2
2020/8/20,25.88
2020/8/21,25.62
2020/8/22,#N/A
2020/8/23,#N/A
2020/8/24,27.45
2020/8/25,28.59
2020/8/26,28.6
2020/8/27,28.35
2020/8/28,29.5
2020/8/29,#N/A
2020/8/30,#N/A
2020/8/31,28.64
2020/9/1,27.72
2020/9/2,28.21
2020/9/3,28.72
2020/9/4,27.34
2020/9/5,#N/A
2020/9/6,#N/A
2020/9/7,27.04
2020/9/8,26.78
2020/9/9,27.19
2020/9/10,28.4
2020/9/11,28.24
2020/9/12,#N/A
2020/9/13,#N/A
2020/9/14,30.44
2020/9/15,29.76
2020/9/16,29.96
2020/9/17,28.41
2020/9/18,27.97
2020/9/19,#N/A
2020/9/20,#N/A
2020/9/21,26.38
2020/9/22,27.83
2020/9/23,26.48
2020/9/24,26.77
2020/9/25,26.15
2020/9/26,#N/A
2020/9/27,#N/A
2020/9/28,27.69
2020/9/29,26.76
2020/9/30,26.91
2020/10/1,26.49
2020/10/2,27.01
2020/10/3,#N/A
2020/10/4,#N/A
2020/10/5,26.92
2020/10/6,26.78
2020/10/7,26.89
2020/10/8,26.33
2020/10/9,25.71
2020/10/10,#N/A
2020/10/11,#N/A
2020/10/12,25.87
2020/10/13,25.21
2020/10/14,25.75
2020/10/15,24.96
2020/10/16,24.89
2020/10/17,#N/A
2020/10/18,#N/A
2020/10/19,24.98
2020/10/20,24.41
2020/10/21,23.57
2020/10/22,24.18
2020/10/23,25.49
2020/10/24,#N/A
2020/10/25,#N/A
2020/10/26,23.85
2020/10/27,24.06
2020/10/28,23.03
2020/10/29,23.66
2020/10/30,23.7
2020/10/31,#N/A
2020/11/1,#N/A
2020/11/2,23.67
2020/11/3,24.38
2020/11/4,25.11
2020/11/5,25.98
2020/11/6,25.42
2020/11/7,#N/A
2020/11/8,#N/A
2020/11/9,26.55
2020/11/10,26.23
2020/11/11,26.13
2020/11/12,25.92
2020/11/13,26.28
2020/11/14,#N/A
2020/11/15,#N/A
2020/11/16,27.39
2020/11/17,26.64
2020/11/18,27.19
2020/11/19,26.35
2020/11/20,26.74
2020/11/21,#N/A
2020/11/22,#N/A
2020/11/23,27.25
2020/11/24,27.63
2020/11/25,27.62
2020/11/26,28.1
2020/11/27,28.13
2020/11/28,#N/A
2020/11/29,#N/A
2020/11/30,29.13
2020/12/1,28.86
2020/12/2,29.55
2020/12/3,29
2020/12/4,30.11
2020/12/5,#N/A
2020/12/6,#N/A
2020/12/7,29.62
2020/12/8,29.57
2020/12/9,29.7
2020/12/10,30.9
2020/12/11,30.52
2020/12/12,#N/A
2020/12/13,#N/A
2020/12/14,30.81
2020/12/15,32.02
2020/12/16,31.63
2020/12/17,31.81
2020/12/18,30.95
2020/12/19,#N/A
2020/12/20,#N/A
2020/12/21,30.76
2020/12/22,31.01
2020/12/23,31.77
2020/12/24,32.04
2020/12/25,#N/A
2020/12/26,#N/A
2020/12/27,#N/A
2020/12/28,33.29
2020/12/29,32.87
2020/12/30,32.05
2020/12/31,32.57
2021/1/1,#N/A
2021/1/2,#N/A
2021/1/3,#N/A
2021/1/4,33.56
2021/1/5,32.84
2021/1/6,33.51
2021/1/7,34.64
2021/1/8,34.8
2021/1/9,#N/A
2021/1/10,#N/A
2021/1/11,34.42
2021/1/12,34.54
2021/1/13,33.54
2021/1/14,33.42
2021/1/15,31.64
2021/1/16,#N/A
2021/1/17,#N/A
2021/1/18,31.53
2021/1/19,32.99
2021/1/20,32.82
2021/1/21,34.02
2021/1/22,34.15
2021/1/23,#N/A
2021/1/24,#N/A
2021/1/25,33.08
2021/1/26,33.28
2021/1/27,33.21
2021/1/28,33.88
2021/1/29,32.88
2021/1/30,#N/A
2021/1/31,#N/A
2021/2/1,32.81
2021/2/2,34.93
2021/2/3,37.38
2021/2/4,37.22
2021/2/5,38.15
2021/2/6,#N/A
2021/2/7,#N/A
2021/2/8,38.56
2021/2/9,38.21
2021/2/10,39.28
2021/2/11,38.71
2021/2/12,39.97
2021/2/13,#N/A
2021/2/14,#N/A
2021/2/15,39.47
2021/2/16,38.82
2021/2/17,38.05
2021/2/18,38.28
2021/2/19,37.37
2021/2/20,#N/A
2021/2/21,#N/A
2021/2/22,37.92
2021/2/23,38.61
2021/2/24,39.09
2021/2/25,38.2
2021/2/26,37.23
2021/2/27,#N/A
2021/2/28,#N/A
2021/3/1,37.07
2021/3/2,38.29
2021/3/3,37.41
2021/3/4,38.1
2021/3/5,38.96
2021/3/6,#N/A
2021/3/7,#N/A
2021/3/8,39.07
2021/3/9,40.58
2021/3/10,41.47
2021/3/11,41.85
2021/3/12,42.77
2021/3/13,#N/A
2021/3/14,#N/A
2021/3/15,42.29
2021/3/16,41.47
2021/3/17,42.86
2021/3/18,42.28
2021/3/19,41.84
2021/3/20,#N/A
2021/3/21,#N/A
2021/3/22,42.72
2021/3/23,41.32
2021/3/24,41.49
2021/3/25,40.26
2021/3/26,41.63
2021/3/27,#N/A
2021/3/28,#N/A
2021/3/29,41.75
2021/3/30,41.95
2021/3/31,42.45
2021/4/1,42.37
2021/4/2,#N/A
2021/4/3,#N/A
2021/4/4,#N/A
2021/4/5,42.37
2021/4/6,44.14
2021/4/7,43.77
2021/4/8,43.38
2021/4/9,43.56
2021/4/10,#N/A
2021/4/11,#N/A
2021/4/12,44.39
2021/4/13,43.76
2021/4/14,43.73
2021/4/15,44.08
2021/4/16,44.33
2021/4/17,#N/A
2021/4/18,#N/A
2021/4/19,44.27
2021/4/20,44.81
2021/4/21,45.82
2021/4/22,47
2021/4/23,46.86
2021/4/24,#N/A
2021/4/25,#N/A
2021/4/26,47.11
2021/4/27,47.2
2021/4/28,47.69
2021/4/29,47.91
2021/4/30,48.73
2021/5/1,#N/A
2021/5/2,#N/A
2021/5/3,49.31
2021/5/4,48.5
2021/5/5,49.33
2021/5/6,49.82
2021/5/7,50.33
2021/5/8,#N/A
2021/5/9,#N/A
2021/5/10,52.1
2021/5/11,52.91
2021/5/12,55.17
2021/5/13,54.35
2021/5/14,56.49
2021/5/15,#N/A
2021/5/16,#N/A
2021/5/17,56.15
2021/5/18,52.9
2021/5/19,49.55
2021/5/20,52.58
2021/5/21,51.65
2021/5/22,#N/A
2021/5/23,#N/A
2021/5/24,52.68
2021/5/25,53.24
2021/5/26,53.59
2021/5/27,51.76
2021/5/28,50.95
2021/5/29,#N/A
2021/5/30,#N/A
2021/5/31,51.62
2021/6/1,52.32
2021/6/2,51.32
2021/6/3,50.17
2021/6/4,49.9
2021/6/5,#N/A
2021/6/6,#N/A
2021/6/7,51.38
2021/6/8,52.08
2021/6/9,53.42
2021/6/10,53.69
2021/6/11,52.58
2021/6/12,#N/A
2021/6/13,#N/A
2021/6/14,52.8
2021/6/15,51.3
2021/6/16,51.24
2021/6/17,50.81
2021/6/18,51.8
2021/6/19,#N/A
2021/6/20,#N/A
2021/6/21,52.33
2021/6/22,53.31
2021/6/23,54.56
2021/6/24,54.98
2021/6/25,54.95
2021/6/26,#N/A
2021/6/27,#N/A
2021/6/28,55.4
2021/6/29,55.53
2021/6/30,56.25
2021/7/1,57.52
2021/7/2,57.24
2021/7/3,#N/A
2021/7/4,#N/A
2021/7/5,57.77
2021/7/6,53.92
2021/7/7,52.52
2021/7/8,52.26
2021/7/9,54.17
2021/7/10,#N/A
2021/7/11,#N/A
2021/7/12,51.62
2021/7/13,52.76
2021/7/14,53.27
2021/7/15,52.89
2021/7/16,52.79
2021/7/17,#N/A
2021/7/18,#N/A
2021/7/19,52.32
2021/7/20,51.13
2021/7/21,52.06
2021/7/22,50.72
2021/7/23,50.82
2021/7/24,#N/A
2021/7/25,#N/A
2021/7/26,53.12
2021/7/27,52.83
2021/7/28,53.76
2021/7/29,53.98
2021/7/30,53.26
2021/7/31,#N/A
2021/8/1,#N/A
2021/8/2,54.36
2021/8/3,54.12
2021/8/4,55.39
2021/8/5,55.91
2021/8/6,56.59
2021/8/7,#N/A
2021/8/8,#N/A
2021/8/9,56.55
2021/8/10,57.34
2021/8/11,57.7
2021/8/12,56.19
2021/8/13,55.31
2021/8/14,#N/A
2021/8/15,#N/A
2021/8/16,58.09
2021/8/17,57.17
2021/8/18,57.07
2021/8/19,53.44
2021/8/20,54.32
2021/8/21,#N/A
2021/8/22,#N/A
2021/8/23,55.29
2021/8/24,56.58
2021/8/25,56.49
2021/8/26,56.81
2021/8/27,58.94
2021/8/28,#N/A
2021/8/29,#N/A
2021/8/30,60.69
2021/8/31,60.7
2021/9/1,60.05
2021/9/2,61.46
2021/9/3,61.26
2021/9/4,#N/A
2021/9/5,#N/A
2021/9/6,62.25
2021/9/7,61.93
2021/9/8,62.39
2021/9/9,62.69
2021/9/10,60.86
2021/9/11,#N/A
2021/9/12,#N/A
2021/9/13,61.01
2021/9/14,59.8
2021/9/15,59.8
2021/9/16,59.26
2021/9/17,59.43
2021/9/18,#N/A
2021/9/19,#N/A
2021/9/20,60.63
2021/9/21,60.11
2021/9/22,60.54
2021/9/23,60.48
2021/9/24,62.88
2021/9/25,#N/A
2021/9/26,#N/A
2021/9/27,64.31
2021/9/28,61.86
2021/9/29,62.81
2021/9/30,61.66
2021/10/1,61.96
2021/10/2,#N/A
2021/10/3,#N/A
2021/10/4,63.32
2021/10/5,64.63
2021/10/6,59.03
2021/10/7,60.3
2021/10/8,58.28
2021/10/9,#N/A
2021/10/10,#N/A
2021/10/11,59.1
2021/10/12,58.9
2021/10/13,59.04
2021/10/14,61.41
2021/10/15,59.42
2021/10/16,#N/A
2021/10/17,#N/A
2021/10/18,58.53
2021/10/19,54.52
2021/10/20,57.76
2021/10/21,57.95
2021/10/22,58.24
2021/10/23,#N/A
2021/10/24,#N/A
2021/10/25,58.96
2021/10/26,59.88
2021/10/27,59.96
2021/10/28,58.63
2021/10/29,58.77
2021/10/30,#N/A
2021/10/31,#N/A
2021/11/1,56.99
2021/11/2,59.53
2021/11/3,59.89
2021/11/4,59.93
2021/11/5,59.46
2021/11/6,#N/A
2021/11/7,#N/A
2021/11/8,60.7
2021/11/9,60.48
2021/11/10,63.23
2021/11/11,63.77
2021/11/12,63.34
2021/11/13,#N/A
2021/11/14,#N/A
2021/11/15,66.04
2021/11/16,67.65
2021/11/17,67.26
2021/11/18,69.2
2021/11/19,69.47
2021/11/20,#N/A
2021/11/21,#N/A
2021/11/22,70.04
2021/11/23,69.3
2021/11/24,73.05
2021/11/25,74.6
2021/11/26,72.91
2021/11/27,#N/A
2021/11/28,#N/A
2021/11/29,74.35
2021/11/30,75.51
2021/12/1,76.96
2021/12/2,80.01
2021/12/3,78.4
2021/12/4,#N/A
2021/12/5,#N/A
2021/12/6,81.42
2021/12/7,85.09
2021/12/8,89.09
2021/12/9,80.45
2021/12/10,83.97
2021/12/11,#N/A
2021/12/12,#N/A
2021/12/13,82.33
2021/12/14,79.71
2021/12/15,80.7
2021/12/16,85.02
2021/12/17,73.48
2021/12/18,#N/A
2021/12/19,#N/A
2021/12/20,79.62
2021/12/21,80.49
2021/12/22,76.37
2021/12/23,74.04
2021/12/24,75.91
2021/12/25,#N/A
2021/12/26,#N/A
2021/12/27,76.55
2021/12/28,78.86
2021/12/29,79.97
2021/12/30,79.77
2021/12/31,80.22
2022/1/1,#N/A
2022/1/2,#N/A
2022/1/3,83.63
2022/1/4,84.55
2022/1/5,87.24
2022/1/6,86.4
2022/1/7,85.09
2022/1/8,#N/A
2022/1/9,#N/A
2022/1/10,79.8
2022/1/11,81.03
2022/1/12,79.75
2022/1/13,80.3
2022/1/14,81.82
2022/1/15,#N/A
2022/1/16,#N/A
2022/1/17,80.32
2022/1/18,82.38
2022/1/19,81.82
2022/1/20,85.32
2022/1/21,84.17
2022/1/22,#N/A
2022/1/23,#N/A
2022/1/24,83.72
2022/1/25,87.15
2022/1/26,88.36
2022/1/27,89.46
2022/1/28,88.9
2022/1/29,#N/A
2022/1/30,#N/A
2022/1/31,88.89
2022/2/1,89.22
2022/2/2,93.8
2022/2/3,94.44
2022/2/4,96.08
2022/2/5,#N/A
2022/2/6,#N/A
2022/2/7,96.33
2022/2/8,96.55
2022/2/9,90.45
2022/2/10,90.44
2022/2/11,92.53
2022/2/12,#N/A
2022/2/13,#N/A
2022/2/14,91.37
2022/2/15,90.75
2022/2/16,89.42
2022/2/17,86.01
2022/2/18,89.08
2022/2/19,#N/A
2022/2/20,#N/A
2022/2/21,89.31
2022/2/22,89.41
2022/2/23,94.72
2022/2/24,86.68
2022/2/25,87.77
2022/2/26,#N/A
2022/2/27,#N/A
2022/2/28,81.89
2022/3/1,68.59
2022/3/2,68.34
2022/3/3,67.18
2022/3/4,64.91
2022/3/5,#N/A
2022/3/6,#N/A
2022/3/7,58.08
2022/3/8,68.29
2022/3/9,72.95
2022/3/10,76.15
2022/3/11,76.5
2022/3/12,#N/A
2022/3/13,#N/A
2022/3/14,78
2022/3/15,77.17
2022/3/16,77.9
2022/3/17,79.66
2022/3/18,78.64
2022/3/19,#N/A
2022/3/20,#N/A
2022/3/21,78.12
2022/3/22,80.4
2022/3/23,76.37
2022/3/24,78.03
2022/3/25,78.4
2022/3/26,#N/A
2022/3/27,#N/A
2022/3/28,80.63
2022/3/29,81.54
2022/3/30,78.12
2022/3/31,76.32
2022/4/1,78.35
2022/4/2,#N/A
2022/4/3,#N/A
2022/4/4,78.34
2022/4/5,77.89
2022/4/6,77.02
2022/4/7,79.78
2022/4/8,79.93
2022/4/9,#N/A
